"","id_pers","year","age","age2","female","lgg_educ","lgg_partner","lgg_children","lgg_ocstat_Unskilled_manual","lgg_ocstat_Skilled_manual","lgg_ocstat_Lower_service","lgg_ocstat_Routine_non_manual","lgg_ocstat_Salariat","lgg_ocstat_Unemployed","lgg_wexp_lg","lgg_duasset","lgg_mnet_intra","lgg_mnet_usa","lgg_mnet_spain","lgg_mnet_international_commun","commun_1","commun_2","commun_3","commun_4","commun_5","commun_6","commun_7","commun_8","commun_9","commun_10","commun_11","commun_12","commun_13","commun_14","event_international","event_intra","event_spain","event_usa","abyr1","surveyyr","weight"
"112874","9_2013_1_13_107_1",1997,44,1936,0,5,1,2,0,1,0,0,0,0,3.29583686600433,1,0,0,0,8.25688073394496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112875","9_2013_1_13_107_1",1998,45,2025,0,5,1,2,0,1,0,0,0,0,3.3322045101752,1,0,0,0,9.1743119266055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112876","9_2013_1_13_107_1",1999,46,2116,0,5,1,2,0,1,0,0,0,0,3.36729582998647,1,0,0,0,10.0917431192661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112877","9_2013_1_13_107_1",2000,47,2209,0,5,1,2,0,1,0,0,0,0,3.40119738166216,1,0,0,0,10.5504587155963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112878","9_2013_1_13_107_1",2001,48,2304,0,5,1,2,0,1,0,0,0,0,3.43398720448515,1,0,0,0,15.5963302752294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112879","9_2013_1_13_107_1",2002,49,2401,0,5,1,2,0,1,0,0,0,0,3.46573590279973,1,0,0,0,19.2660550458716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112880","9_2013_1_13_107_1",2003,50,2500,0,5,1,2,0,1,0,0,0,0,3.49650756146648,1,0,0,0,20.6422018348624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112881","9_2013_1_13_107_1",2004,51,2601,0,5,1,2,0,1,0,0,0,0,3.52636052461616,1,0,0,0,23.394495412844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112882","9_2013_1_13_107_1",2005,52,2704,0,5,1,2,0,1,0,0,0,0,3.55534806148941,1,0,0,0,23.8532110091743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112883","9_2013_1_13_107_1",2006,53,2809,0,5,1,2,0,1,0,0,0,0,3.58351893845611,1,0,0,0,24.3119266055046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112884","9_2013_1_13_107_1",2007,54,2916,0,5,1,2,0,1,0,0,0,0,3.61091791264422,1,0,0,0,25.2293577981651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112885","9_2013_1_13_107_1",2008,55,3025,0,5,1,2,0,1,0,0,0,0,3.63758615972639,1,0,0,0,26.1467889908257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112886","9_2013_1_13_107_1",2009,56,3136,0,5,1,2,0,1,0,0,0,0,3.66356164612965,1,0,0,0,27.5229357798165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112887","9_2013_1_13_107_1",2010,57,3249,0,5,1,2,0,1,0,0,0,0,3.68887945411394,1,0,0,0,27.9816513761468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112888","9_2013_1_13_107_1",2011,58,3364,0,5,1,2,0,1,0,0,0,0,3.71357206670431,1,0,0,0,28.4403669724771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112889","9_2013_1_13_107_1",2012,59,3481,0,5,1,2,0,1,0,0,0,0,3.73766961828337,1,0,0,0,29.8165137614679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112890","9_2013_1_13_107_1",2013,60,3600,0,5,1,2,0,1,0,0,0,0,3.76120011569356,1,0,0,0,30.7339449541284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112891","9_2013_1_13_107_1",2014,61,3721,0,5,1,2,0,1,0,0,0,0,3.78418963391826,1,0,0,0,30.7339449541284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,5.9812
"112892","9_2013_1_13_107_1",2015,62,3844,0,5,1,2,0,1,0,0,0,0,3.80666248977032,1,0,0,0,30.7339449541284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,5.9812
"112893","9_2013_1_13_107_1",2016,63,3969,0,5,1,2,0,1,0,0,0,0,3.8286413964891,1,0,0,0,30.7339449541284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,5.9812
"112894","9_2013_1_13_107_1",2017,64,4096,0,5,1,2,0,1,0,0,0,0,3.85014760171006,1,0,0,0,30.7339449541284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,5.9812
"112895","9_2013_1_13_108_1",1955,18,324,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112896","9_2013_1_13_108_1",1956,19,361,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112897","9_2013_1_13_108_1",1957,20,400,0,3,1,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112898","9_2013_1_13_108_1",1958,21,441,0,3,1,0,0,0,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112899","9_2013_1_13_108_1",1959,22,484,0,3,1,1,0,0,0,0,1,0,1.38629436111989,0,0,0,0,0.813008130081301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112900","9_2013_1_13_108_1",1960,23,529,0,3,1,1,0,0,0,0,1,0,1.6094379124341,0,0,0,0,0.763358778625954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112901","9_2013_1_13_108_1",1961,24,576,0,3,1,2,0,0,0,0,1,0,1.79175946922805,0,0,0,0,0.740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112902","9_2013_1_13_108_1",1962,25,625,0,3,1,2,0,0,0,0,1,0,1.94591014905531,0,0,0,0,0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112903","9_2013_1_13_108_1",1963,26,676,0,3,1,2,0,0,0,0,1,0,2.07944154167984,0,0,0,0,0.662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112904","9_2013_1_13_108_1",1964,27,729,0,3,1,2,0,0,0,0,1,0,2.19722457733622,0,0,0,0,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112905","9_2013_1_13_108_1",1965,28,784,0,3,1,2,0,0,0,0,1,0,2.30258509299405,0,0,0,0,0.632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112906","9_2013_1_13_108_1",1966,29,841,0,3,1,3,0,0,0,0,1,0,2.39789527279837,0,0,0,0,0.62111801242236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112907","9_2013_1_13_108_1",1967,30,900,0,3,1,3,0,0,0,0,1,0,2.484906649788,0,0,0,0,0.617283950617284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112908","9_2013_1_13_108_1",1968,31,961,0,3,1,3,0,0,0,0,1,0,2.56494935746154,0,0,0,0,0.591715976331361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112909","9_2013_1_13_108_1",1969,32,1024,0,3,1,3,0,0,0,0,1,0,2.63905732961526,0,0,0,0,0.584795321637427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112910","9_2013_1_13_108_1",1970,33,1089,0,3,1,3,0,0,0,0,1,0,2.70805020110221,0,0,0,0,0.564971751412429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112911","9_2013_1_13_108_1",1971,34,1156,0,3,1,3,0,0,0,0,1,0,2.77258872223978,0,0,0,0,0.546448087431694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112912","9_2013_1_13_108_1",1972,35,1225,0,3,1,3,0,0,0,0,1,0,2.83321334405622,0,0,0,0,1.08108108108108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112913","9_2013_1_13_108_1",1973,36,1296,0,3,1,3,0,0,0,0,1,0,2.89037175789616,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112914","9_2013_1_13_108_1",1974,37,1369,0,3,1,3,0,0,0,0,1,0,2.94443897916644,0,0,0,0,1.03626943005181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112915","9_2013_1_13_108_1",1975,38,1444,0,3,1,3,0,0,0,0,1,0,2.99573227355399,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112916","9_2013_1_13_108_1",1976,39,1521,0,3,1,3,0,0,0,0,1,0,3.04452243772342,0,0,0,0,0.995024875621891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112917","9_2013_1_13_108_1",1977,40,1600,0,3,1,3,0,0,0,0,1,0,3.09104245335832,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112918","9_2013_1_13_108_1",1978,41,1681,0,3,1,3,0,0,0,0,1,0,3.13549421592915,0,0,0,0,0.985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112919","9_2013_1_13_108_1",1979,42,1764,0,3,1,3,0,0,0,0,1,0,3.17805383034795,0,0,0,0,1.94174757281553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112920","9_2013_1_13_108_1",1980,43,1849,0,3,1,3,0,0,0,0,1,0,3.2188758248682,0,0,0,0,2.41545893719807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112921","9_2013_1_13_108_1",1981,44,1936,0,3,1,3,0,0,0,0,1,0,3.25809653802148,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112922","9_2013_1_13_108_1",1982,45,2025,0,3,1,3,0,0,0,0,1,0,3.29583686600433,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112923","9_2013_1_13_108_1",1983,46,2116,0,3,1,3,0,0,0,0,1,0,3.3322045101752,0,0,0,0,3.24074074074074,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112924","9_2013_1_13_108_1",1984,47,2209,0,3,1,3,0,0,0,0,1,0,3.36729582998647,1,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112925","9_2013_1_13_108_1",1985,48,2304,0,3,1,3,0,0,0,0,1,0,3.40119738166216,1,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112926","9_2013_1_13_108_1",1986,49,2401,0,3,1,3,0,0,0,0,1,0,3.43398720448515,1,0,0,0,3.6697247706422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112927","9_2013_1_13_108_1",1987,50,2500,0,3,1,3,0,0,0,0,1,0,3.46573590279973,1,0,0,0,3.6697247706422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112928","9_2013_1_13_108_1",1988,51,2601,0,3,1,3,0,0,0,0,1,0,3.49650756146648,1,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112929","9_2013_1_13_108_1",1989,52,2704,0,3,1,3,0,0,0,0,1,0,3.52636052461616,1,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112930","9_2013_1_13_108_1",1990,53,2809,0,3,1,3,0,0,0,0,1,0,3.55534806148941,1,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112931","9_2013_1_13_108_1",1991,54,2916,0,3,1,3,0,0,0,0,1,0,3.58351893845611,1,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112932","9_2013_1_13_108_1",1992,55,3025,0,3,1,3,0,0,0,0,1,0,3.61091791264422,1,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112933","9_2013_1_13_108_1",1993,56,3136,0,3,1,3,0,0,0,0,1,0,3.63758615972639,1,0,0,0,4.58715596330275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112934","9_2013_1_13_108_1",1994,57,3249,0,3,1,3,0,0,0,0,1,0,3.66356164612965,1,0,0,0,5.5045871559633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112935","9_2013_1_13_108_1",1995,58,3364,0,3,1,3,0,0,0,0,1,0,3.68887945411394,1,0,0,0,6.88073394495413,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112936","9_2013_1_13_108_1",1996,59,3481,0,3,1,3,0,0,0,0,1,0,3.71357206670431,1,0,0,0,7.79816513761468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112937","9_2013_1_13_108_1",1997,60,3600,0,3,1,3,0,0,0,0,1,0,3.73766961828337,1,0,0,0,8.25688073394496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112938","9_2013_1_13_108_1",1998,61,3721,0,3,1,3,0,0,0,0,0,1,3.73766961828337,1,0,0,0,9.1743119266055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112939","9_2013_1_13_108_1",1999,62,3844,0,3,1,3,0,0,0,0,0,1,3.73766961828337,1,0,0,0,10.0917431192661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112940","9_2013_1_13_108_1",2000,63,3969,0,3,1,3,0,0,0,0,0,1,3.73766961828337,1,0,0,0,10.5504587155963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112941","9_2013_1_13_108_1",2001,64,4096,0,3,1,3,0,0,0,0,0,1,3.73766961828337,1,0,0,0,15.5963302752294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112942","9_2013_1_13_109_1",1966,18,324,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0.62111801242236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112943","9_2013_1_13_109_1",1967,19,361,0,11,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0.617283950617284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112944","9_2013_1_13_109_1",1968,20,400,0,11,0,0,0,0,0,1,0,0,1.09861228866811,0,0,0,0,0.591715976331361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112945","9_2013_1_13_109_1",1969,21,441,0,11,0,0,0,0,0,1,0,0,1.38629436111989,0,0,0,0,0.584795321637427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112946","9_2013_1_13_109_1",1970,22,484,0,11,0,0,0,0,0,1,0,0,1.6094379124341,0,0,0,0,0.564971751412429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112947","9_2013_1_13_109_1",1971,23,529,0,11,0,0,0,0,0,1,0,0,1.79175946922805,0,0,0,0,0.546448087431694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112948","9_2013_1_13_109_1",1972,24,576,0,11,0,0,0,0,0,1,0,0,1.94591014905531,0,0,0,0,1.08108108108108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112949","9_2013_1_13_109_1",1973,25,625,0,11,0,0,0,0,0,1,0,0,2.07944154167984,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112950","9_2013_1_13_109_1",1974,26,676,0,11,0,0,0,0,0,1,0,0,2.19722457733622,0,0,0,0,1.03626943005181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112951","9_2013_1_13_109_1",1975,27,729,0,11,1,0,0,1,0,0,0,0,2.30258509299405,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112952","9_2013_1_13_109_1",1976,28,784,0,11,1,0,0,1,0,0,0,0,2.39789527279837,0,0,0,0,0.995024875621891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112953","9_2013_1_13_109_1",1977,29,841,0,11,1,0,0,1,0,0,0,0,2.484906649788,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112954","9_2013_1_13_109_1",1978,30,900,0,11,1,0,0,1,0,0,0,0,2.56494935746154,0,0,0,0,0.985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112955","9_2013_1_13_109_1",1979,31,961,0,11,1,1,0,1,0,0,0,0,2.63905732961526,0,0,0,0,1.94174757281553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112956","9_2013_1_13_109_1",1980,32,1024,0,11,1,1,0,1,0,0,0,0,2.70805020110221,0,0,0,0,2.41545893719807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112957","9_2013_1_13_109_1",1981,33,1089,0,11,1,2,0,1,0,0,0,0,2.77258872223978,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112958","9_2013_1_13_109_1",1982,34,1156,0,11,1,2,0,1,0,0,0,0,2.83321334405622,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112959","9_2013_1_13_109_1",1983,35,1225,0,11,1,2,0,1,0,0,0,0,2.89037175789616,0,0,0,0,3.24074074074074,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112960","9_2013_1_13_109_1",1984,36,1296,0,11,1,2,0,1,0,0,0,0,2.94443897916644,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112961","9_2013_1_13_109_1",1985,37,1369,0,11,1,2,0,1,0,0,0,0,2.99573227355399,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112962","9_2013_1_13_109_1",1986,38,1444,0,11,1,2,0,1,0,0,0,0,3.04452243772342,0,0,0,0,3.6697247706422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112963","9_2013_1_13_109_1",1987,39,1521,0,11,1,2,0,1,0,0,0,0,3.09104245335832,0,0,0,0,3.6697247706422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112964","9_2013_1_13_109_1",1988,40,1600,0,11,1,2,0,1,0,0,0,0,3.13549421592915,0,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112965","9_2013_1_13_109_1",1989,41,1681,0,11,1,2,0,1,0,0,0,0,3.17805383034795,0,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112966","9_2013_1_13_109_1",1990,42,1764,0,11,1,2,0,1,0,0,0,0,3.2188758248682,0,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112967","9_2013_1_13_109_1",1991,43,1849,0,11,1,2,0,1,0,0,0,0,3.25809653802148,0,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112968","9_2013_1_13_109_1",1992,44,1936,0,11,1,2,0,1,0,0,0,0,3.29583686600433,0,0,0,0,4.12844036697248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112969","9_2013_1_13_109_1",1993,45,2025,0,11,1,2,0,1,0,0,0,0,3.3322045101752,0,0,0,0,4.58715596330275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112970","9_2013_1_13_109_1",1994,46,2116,0,11,1,2,0,1,0,0,0,0,3.36729582998647,0,0,0,0,5.5045871559633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112971","9_2013_1_13_109_1",1995,47,2209,0,11,1,2,0,1,0,0,0,0,3.40119738166216,0,0,0,0,6.88073394495413,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112972","9_2013_1_13_109_1",1996,48,2304,0,11,1,2,0,1,0,0,0,0,3.43398720448515,0,0,0,0,7.79816513761468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112973","9_2013_1_13_109_1",1997,49,2401,0,11,1,2,0,1,0,0,0,0,3.46573590279973,0,0,0,0,8.25688073394496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112974","9_2013_1_13_109_1",1998,50,2500,0,11,1,2,0,1,0,0,0,0,3.49650756146648,0,0,0,0,9.1743119266055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112975","9_2013_1_13_109_1",1999,51,2601,0,11,1,2,0,1,0,0,0,0,3.52636052461616,1,0,0,0,10.0917431192661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112976","9_2013_1_13_109_1",2000,52,2704,0,11,1,2,0,1,0,0,0,0,3.55534806148941,1,0,0,0,10.5504587155963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112977","9_2013_1_13_109_1",2001,53,2809,0,11,1,2,0,1,0,0,0,0,3.58351893845611,1,0,0,0,15.5963302752294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112978","9_2013_1_13_109_1",2002,54,2916,0,11,1,2,0,1,0,0,0,0,3.61091791264422,1,0,0,0,19.2660550458716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112979","9_2013_1_13_109_1",2003,55,3025,0,11,1,2,0,1,0,0,0,0,3.63758615972639,1,0,0,0,20.6422018348624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112980","9_2013_1_13_109_1",2004,56,3136,0,11,1,2,0,1,0,0,0,0,3.66356164612965,1,0,0,0,23.394495412844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112981","9_2013_1_13_109_1",2005,57,3249,0,11,1,2,0,1,0,0,0,0,3.68887945411394,1,0,0,0,23.8532110091743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112982","9_2013_1_13_109_1",2006,58,3364,0,11,1,2,0,1,0,0,0,0,3.71357206670431,1,0,0,0,24.3119266055046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112983","9_2013_1_13_109_1",2007,59,3481,0,11,1,2,0,1,0,0,0,0,3.73766961828337,1,0,0,0,25.2293577981651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112984","9_2013_1_13_109_1",2008,60,3600,0,11,1,2,0,1,0,0,0,0,3.76120011569356,1,0,0,0,26.1467889908257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112985","9_2013_1_13_109_1",2009,61,3721,0,11,1,2,0,1,0,0,0,0,3.78418963391826,1,0,0,0,27.5229357798165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112986","9_2013_1_13_109_1",2010,62,3844,0,11,1,2,0,1,0,0,0,0,3.80666248977032,1,0,0,0,27.9816513761468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112987","9_2013_1_13_109_1",2011,63,3969,0,11,1,2,0,0,0,0,0,1,3.80666248977032,1,0,0,0,28.4403669724771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112988","9_2013_1_13_109_1",2012,64,4096,0,11,1,2,0,0,0,0,0,1,3.80666248977032,1,0,0,0,29.8165137614679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112989","9_2013_1_13_11_1",1976,18,324,1,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0.995024875621891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112990","9_2013_1_13_11_1",1977,19,361,1,13,1,1,0,0,0,0,0,1,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
"112991","9_2013_1_13_11_1",1978,20,400,1,14,1,1,0,0,0,0,0,1,0,0,0,0,0,0.985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2013,5.9812
